"V1" "V2"
-1.31175829078959 6.01492917197422
-3.03007009506129 10.7161707212082
3.70718366930915 8.39485070163893
-1.43052581372828 5.22403727142785
3.18636617926016 6.42482065274398
6.47943557247388 -4.9194943076657
5.26245515484748 6.50052772125004
-0.762431440783362 6.96482559605547
-1.97604464565909 6.1782032923149
8.95848709533522 -6.18447679731169
8.79247759370029 -5.94213279035735
-2.02173862403847 6.6968550581983
6.85999847600502 -6.0043593547855
5.43966296404281 3.28133935182114
8.87929170912369 -6.45077079769081
-1.4060352768908 10.1700692522147
-1.07016343069508 9.68283335453388
-0.979882238801044 6.23092733438305
5.07778034410368 7.48814697552561
-2.45217898305463 10.4856369826361
8.83792015111898 -5.65082925942964
-2.60531033460406 10.385550070956
3.99987459217702 3.74861026672031
-2.26315233887959 9.91122150591591
5.21631485891398 2.91152693035866
4.32562355027324 2.63312912436255
-1.18991649790059 5.47082765033745
5.19890765798455 2.71917503499741
5.95254781357248 4.08347897222718
4.50715031957142 3.23495972596452
3.27855696102666 3.59542595857699
7.30405009295054 -5.37349445499681
-1.46636025904567 9.31159362104386
4.33856596960399 3.66989452401666
-1.94006722463002 9.19265342578248
-2.15620069503424 8.15934614458175
3.89066550071548 7.19258600421778
-1.40430267834583 5.03429388603484
-1.70049764296422 5.92386557868858
-1.59271414101233 5.39924523418149
-3.27895635093466 9.0454780506582
-2.86862429446722 9.41524101507887
-1.51069482155892 6.17759190920745
-2.88858181095529 11.3287604311984
4.56502166011635 6.95845765310086
4.85879477575353 8.73304696109682
3.28249033757037 6.76101804613898
-2.26612552409721 5.42808329711784
4.27894551436819 3.3865118419331
-2.07583196911841 7.3604020143216
4.54808609803263 8.25980356978376
3.67227551842068 6.95460905604619
9.36979532893764 -6.56034110404821
-2.05684117247168 9.64614186887926
-1.37725842756609 6.68560482514714
4.92043018842315 2.57993525208764
-0.914176851590085 6.55935635717052
-1.1900033362709 6.22471839508148
4.75903959134944 3.03467636463684
3.87535600882238 2.82841796490824
-2.04525873103558 6.98743498998309
-2.88342410010605 8.23428647062313
6.05190176286726 6.73034938983881
4.49921155384496 2.3020055144804
-1.67049696197376 9.43179018854683
-1.51447877697987 9.88200446871041
5.33364872079582 7.4307977339582
5.10585699643953 4.81892511617033
5.54805823198361 2.83908032488518
-0.71517826724512 6.4107737490105
-1.78323675852744 10.4285472025598
4.39378118428964 8.25559865751619
-2.96308990021689 10.5778126919875
5.01720737816046 2.51770694221226
9.23025498855684 -5.90141436519661
5.08386496432535 6.58948823271323
4.11255142403254 7.90633323192844
4.29553629696372 6.82463528579338
-1.61551567429111 6.49819462424396
-3.14850537524803 9.10194844614758
-1.74261887874535 10.0584878082722
-1.20352267275736 6.3462438819395
5.28655523984915 7.09659911596073
7.30767308392755 -6.1997627163039
7.61454343371714 -5.36866074877819
7.73009673176986 -6.35016353980028
7.50729501541663 -5.45499402059728
7.25565525700644 -6.21715238487735
-1.15573868982461 4.77542740404148
-0.202411383859902 6.58525541270345
-1.40413672947142 9.56855910692935
-3.947052690033 9.25715854609354
4.00125655281073 7.11645023608807
4.56756154724518 1.9542409385567
-2.09185268222841 10.8733739560614
5.11225191842664 7.57540831777531
-2.408745531721 8.03152555000765
8.03511367324047 -5.43769405840656
-2.08430712691525 9.24920141775372
5.0310404644687 6.37067512847941
-1.7770222688043 8.70538265549526
-1.14667921816956 10.1954475378299
-1.42851394729759 6.61110343197367
8.16197670912638 -5.595877847819
4.35894313479041 3.82843768437251
-0.745897011805336 6.33145014523714
5.13498235009662 2.32210023309583
-1.72302674731662 8.94259757174964
6.96082839913031 -5.8472175000635
5.49918692811303 2.98017229670947
-0.863783741288622 6.21861237426399
-1.51158921720768 6.79229461640215
-1.35848089390669 6.69019082289993
5.58548231664966 7.52797439540621
-1.29672807747484 9.68636074612584
5.9854503479065 6.10238143323356
4.03604754514936 6.00009682744164
4.90850884053199 4.01251137529412
7.65096301298979 -6.21819813958448
3.75762669905528 3.57501335583225
8.4013634025745 -5.83105148579678
3.95342638046571 6.87855971730826
-1.80326533245113 7.78187522600989
7.89684218767099 -4.0212280075385
-3.55415250059456 9.20886191791327
7.72370177061706 -5.2407081737899
5.81305310514345 4.36379488205377
8.76880995840327 -3.75644092808027
-2.69742087432531 9.44482739078135
-2.2787516455785 6.23356534933369
-1.77477348341318 8.77067956126879
6.19605894797106 3.08560478974536
5.81494956752076 2.5149717972886
7.03892923530647 -5.92159332427299
8.4109971173513 -6.77350785545297
5.47274943194784 7.69411008205454
3.51543456413699 8.56050779837965
5.58725226314505 7.30155842620704
4.93490419932829 4.46290365352969
7.13896502708888 -5.58183977832292
5.51372064976261 8.07656322176068
-1.11901190123397 10.1062679502568
-2.19627680926369 8.87154173347518
8.31778411414889 -6.29828205912919
-1.1758111018837 6.4421926606096
-2.0504459340096 10.0518101687271
4.53730384648767 3.62862994506449
-2.1149756753306 9.77415917126302
-0.627243527024055 5.92035525174169
4.98596975117518 6.88312204760068
7.60735506058725 -4.6580422268259
3.65521090619056 2.17057095808739
-0.467273965735983 6.26912416741423
-1.41975911303283 6.08752602125884
5.49585569186231 3.20243334907425
6.69333749331557 -4.82457753434072
-2.45281555774201 10.79133180699
-3.35421943897974 9.23666829772728
-2.35073717875386 8.40066383676656
-2.87355087463687 9.32695191319407
-2.06108005704185 9.74673198632693
5.44713549869062 7.43767442057146
4.76327729014792 7.30242931699679
4.67886997099393 7.44474730642912
-0.952780784195716 6.65552088595318
6.06840340516252 7.44355394975598
-2.44513248883347 6.16571097307501
4.71117364520355 7.90112642914516
7.75697388714398 -5.90999426941972
5.30951495040318 6.21818262329215
4.65743804920077 2.64376783478736
3.75677267201047 2.5825174123092
5.98768204921558 3.39925207468064
3.68240230579055 3.79523717040428
-3.82462420401789 5.97348764081196
-1.91262627752426 9.50760140933206
-1.27613585414825 6.5540583033352
-1.45879365241297 6.71472339061418
8.34195682060443 -4.83234473639307
-2.24785416219181 10.1451622593147
7.78229135429115 -6.65959565479962
8.26509608911552 -4.56672477438946
4.52876507335311 6.95600539644427
-1.04823717351299 7.13698694371728
-2.34442890473439 8.3195348915771
4.3766087560986 3.2236153765307
5.3127856412585 3.38123194780107
4.82247153467248 6.90658623246874
6.37358796890043 -7.07666806170135
7.54561279576285 -5.02943658161268
3.6315078147972 3.00932280810432
4.50030555359962 7.1626644330847
-2.21244580148736 6.37530621277747
4.18437965649238 2.93806311928834
4.87291150311316 8.78378824069926
-1.19162986453207 4.45649141733024
-2.84700812516119 10.2697523706632
7.87069664179395 -6.53644550177858
4.23411290814298 3.34066731654349
-2.9278822644748 7.8604516102333
-0.979428549764389 5.66488000344871
-2.46197732536935 9.32742108129286
3.69740758614452 7.63806725298125
7.15868982488591 -5.90481399390804
-1.90007986505719 6.85149258280645
-2.74265482081506 6.49926241962199
3.89841802297365 7.75861051751295
4.85129441370397 6.24544190782452
4.35782929873235 3.57313744496149
7.50888893773214 -5.77489811716013
4.67769704681626 2.5044319162616
6.83878270897122 -5.68961232856117
7.63089721190204 -6.55031694685331
8.26211692279417 -4.89541000282066
3.10648348710915 6.6109224840151
-1.6693531356737 7.20498396523585
6.59317660363578 -5.41853788114843
-1.37596543303441 6.51274098040171
-3.03051797872018 10.9216787463146
-1.6804239062295 9.58671540907734
5.1917227494449 3.80412601179928
5.48662624907374 3.78245809955732
4.94724452819291 6.93154921807194
3.78614247828122 2.20472613748794
-2.79607268807534 9.36222061597199
7.10376897160324 -5.98776357776502
5.15607684604876 2.36850914125746
-1.45632723506463 7.19187781030632
4.16997307641507 7.81553878801766
7.91614999027339 -5.18828664991869
5.77426953472767 6.23472763630493
4.17903183253277 6.6399657218251
4.91135928772035 7.59422543403851
-1.60498675302016 7.49506868911654
-1.79658668466313 9.39321622889358
-4.40903532670415 8.92945554273084
3.95421482414423 3.46640876327089
-1.34846266491354 7.62303726459096
3.02558822083983 7.19431773728558
-2.49144577073844 5.9517189558675
4.16787917966051 7.2125250773701
4.90985735322398 7.15535096982773
8.22698726041217 -5.78363249077164
7.6884383156406 -5.9925991172064
-1.34329232209283 9.64648387303825
4.26989457982744 2.32006708386398
8.99668641493233 -6.65796119201484
7.4619504130748 -4.96783237357894
8.3905977596498 -6.04381166483994
7.9929699959835 -5.41683740737916
-3.13152429273355 9.34644025211873
7.02977828910977 -6.66729422402843
5.07770928697025 4.50261069088615
-2.83248861069547 9.42907430957663
4.85309146075079 4.08475271862787
4.65139018902583 2.98218792230199
-2.06927686942562 8.2096591989408
-1.77953368923464 9.76379103353865
5.68365929793635 7.23197434031267
4.76406662735359 4.01448108634958
8.20870901365584 -6.45615703049642
5.90511551363491 3.09917620256117
0.707045057027953 5.87141639190115
-2.01139594474674 8.93925384911813
6.6715354051744 4.42198781994345
4.88528626786397 2.40978011568143
-1.39479966823103 6.71580473429463
7.22545403774032 -6.83821502764774
-0.930270510609156 9.69351698526856
-0.21904188078006 7.00081340167735
-2.62914155145488 10.3953228792562
3.88524560050193 8.7865007610588
8.61856691743596 -5.92330028696483
-1.50000758330122 6.85985192919678
-0.772309988109356 6.94841226066257
-1.41187608863567 5.50840435011761
8.01134914402353 -6.36783647098369
4.40209380127355 2.34719407623374
9.1631759341831 -5.89333240118039
4.05943818717683 3.86231460720267
3.87471382091592 3.12597131203258
-2.46184171597413 8.61167049715538
-0.743308894168287 6.87046948968642
9.79475200268974 -5.45695100599369
-1.19986084372837 6.04170624004358
5.94875630482214 8.22668927930232
7.70299260617123 -5.3186526150523
4.91254404464288 3.25416005523811
7.39623910839395 -5.37772803989216
-2.37309306816858 6.71392665064771
7.17492360362442 -5.38771399747072
-1.22221352702736 5.44231249491379
7.79739383131872 -4.94067490123749
5.34436118994501 2.44960957930507
8.09337784819108 -5.07358159617918
7.60541027507633 -6.19622961241323
7.42923791240757 -5.14477824796153
-1.80470512596071 8.77075644021558
8.14653425620872 -6.82788047510856
-2.55041810625979 6.7263052672931
5.30763925021028 3.54570787965945
-2.13201304082666 9.35646779069075
4.5011692139325 3.84166230487725
5.4708454696758 7.27170723264185
7.78777773900582 -6.16085980591344
-0.758868013459002 10.9561027913345
4.83424857508497 8.50231414469489
4.47567977075834 6.73166896514827
-0.0298882738337518 6.7071258126278
-1.34888129622521 10.3522805976083
-2.85074751441796 8.76769232139695
5.33803559937119 3.54970422511454
8.45035016675557 -4.13033598761538
4.73485815469499 4.75099402294611
7.57866305177884 -6.09559206141668
8.05887680851233 -3.81706791349034
4.88228493619261 3.36673629598243
-2.70336593171393 6.08151260772031
3.54856232714287 6.26021546658349
4.3963993773412 3.02544084076801
-1.67840994821833 6.08780446711949
4.0862018218124 2.63939214734925
-3.09812657439908 9.81284574679908
-1.87836921293299 5.58629625236216
5.15017130287222 3.21142136877597
8.80565174241353 -6.33994879706918
0.314735654923598 6.15630878829572
-2.11691975396086 9.59802092861396
8.42244038982798 -6.12762800866335
7.4163242207266 -4.98555133968199
-2.32643677382552 10.7725768673426
4.06535835986367 7.50001237492102
-2.52746365348174 8.89241633494169
4.68156248263528 8.10637401172055
-1.09395772743077 6.55539487068329
7.69377903950614 -6.48732350046381
4.83152009181727 2.94964996405538
7.35048215582442 -5.34349128460788
4.47623652106752 8.45895617303597
3.51387250214678 7.01029976019589
8.41448073050896 -7.32951691274094
4.27559998312242 3.28548122894844
-2.19204682464389 10.2360661316069
7.32532659381547 -4.72857576754215
7.63170651556123 -6.10955592271508
-0.965056021838778 10.0487784209507
-2.19986834082703 9.16033434056192
3.99098235769808 3.09369593858746
8.49265628048006 -6.92942956869438
7.8716156324757 -5.62799667789864
4.78358424626341 3.2098865285081
4.50513642876959 3.32553970667482
-2.91619862128624 11.1535371411193
9.29565058164768 -7.07924385937929
-1.70904340922491 6.71818385238506
-1.79079799765189 5.32179216383156
4.76720756071257 7.46291169201351
-0.606403713729182 9.33027184028003
-2.2619153868176 6.7599410169359
4.5794124008925 7.0609812607744
-1.64446015105187 6.45113652520914
4.132825546019 3.30775694782394
3.93648375208007 3.75136496607739
4.81962524205504 3.77047265112658
-2.99114931488029 8.37630117172188
8.33814302914262 -4.92625302114769
-1.2576640161924 5.90240120976473
-2.54176191196822 7.23218431905624
4.55195870670118 7.83581049257675
-3.04334161570999 9.4302949228166
4.72048146806996 9.30003412690707
5.23447429448814 3.74169517086645
4.58467699383623 6.39498778395259
-1.31101176827413 6.25373587157116
8.26804754111973 -6.51713970305443
4.59960973138273 6.06160344751734
4.74521969262613 3.42835979842372
-2.68949974105658 5.75792720883593
8.51747521159167 -6.64499249241526
4.2415875620571 7.48448485998877
5.30404701717603 7.79244166163315
7.19127047940585 -6.63587068815437
-2.53288395981679 10.3231782731532
8.12150019837516 -6.07867113890986
4.39588208118436 7.24016315738984
-2.48446335745133 6.48142112030056
-2.47142781020159 9.1423216699551
-1.57997122002107 6.51578655782473
5.09189483507849 6.66342939838018
-3.04828761964345 8.7154991817661
-1.78966484895191 6.668668864085
5.03649416212815 4.45377509432364
-1.86766901118277 6.61278495900897
3.21842716106378 3.29732163970696
-2.76623255968969 9.82210677378827
-1.9265590575821 5.85191674627682
-0.601567026951414 4.82901104224268
4.56719085367296 2.31708462003562
-3.41662966176659 9.92898337188684
4.43216615253704 3.53089213218429
4.97964065697325 7.465497566986
7.05993109731155 -5.17255595893962
5.27500609751604 2.98777365019252
8.68311822028754 -4.34380365368677
-3.39635741527493 9.59930107341165
5.42438706672048 7.61972549493042
-1.71634571542427 8.11270280621146
5.36610400880025 1.68826296352081
0.173494491394054 7.69034488594801
5.33860272461718 8.45330944169758
5.57300469778954 2.75779704656144
4.11120972388207 7.8546103149523
-1.22942970052545 6.4863095374796
-2.39761024501575 10.063828873408
6.14707221346551 -6.42979847298558
4.42618225697163 7.4206703529071
-1.96783891604028 9.73500680208665
3.1245523899903 6.92886192262715
